,actual,predicted,word,word_unk,count
900,CD,JJ,26.8,26.8,1
901,CD,JJ,27,27,1
902,CD,JJ,28,28,2
903,CD,JJ,29.8,<UNK>,1
904,CD,JJ,"291,890",<UNK>,1
905,CD,JJ,"299,000",<UNK>,1
906,CD,JJ,3,3,3
907,CD,JJ,"3,820,634",<UNK>,1
908,CD,JJ,"3,950",<UNK>,1
909,CD,JJ,3.1,3.1,1
910,CD,JJ,3.5,3.5,1
911,CD,JJ,3.6,3.6,1
912,CD,JJ,3.7,3.7,1
913,CD,JJ,3.91,<UNK>,1
914,CD,JJ,30,30,1
915,CD,JJ,30-day,30-day,2
916,CD,JJ,30-share,30-share,1
917,CD,JJ,300-day,300-day,2
918,CD,JJ,3090,3090,1
919,CD,JJ,32,32,1
920,CD,JJ,"33,000","33,000",1
921,CD,JJ,"335,700",<UNK>,1
922,CD,JJ,"34,000",<UNK>,1
923,CD,JJ,35,35,1
924,CD,JJ,"35,000","35,000",2
925,CD,JJ,350,350,1
926,CD,JJ,36,36,4
927,CD,JJ,"37,300",<UNK>,1
928,CD,JJ,39.55,39.55,1
929,CD,JJ,4,4,1
930,CD,JJ,"4,343",<UNK>,1
931,CD,JJ,"4,346",<UNK>,1
932,CD,JJ,"4,400",<UNK>,1
933,CD,JJ,4.1,4.1,1
934,CD,JJ,4.5,4.5,1
935,CD,JJ,4.52,4.52,1
936,CD,JJ,4.6,4.6,1
937,CD,JJ,4.7,4.7,2
938,CD,JJ,4.9,4.9,1
939,CD,JJ,4.92,<UNK>,1
940,CD,JJ,40,40,2
941,CD,JJ,"40,000","40,000",1
942,CD,JJ,400,400,1
943,CD,JJ,"400,000","400,000",2
944,CD,JJ,411,<UNK>,1
945,CD,JJ,421,<UNK>,1
946,CD,JJ,43,43,2
947,CD,JJ,433,433,1
948,CD,JJ,44,44,2
949,CD,JJ,"445,645",<UNK>,1
950,CD,JJ,45,45,1
951,CD,JJ,450,450,1
952,CD,JJ,"461,539,056",<UNK>,1
953,CD,JJ,"462,900",<UNK>,1
954,CD,JJ,48,48,1
955,CD,JJ,496,496,1
956,CD,JJ,5,5,3
957,CD,JJ,5.3,5.3,1
958,CD,JJ,5.4,5.4,1
959,CD,JJ,5.75,5.75,1
960,CD,JJ,5.9,5.9,2
961,CD,JJ,50,50,3
962,CD,JJ,50-50,50-50,2
963,CD,JJ,"500,000","500,000",1
964,CD,JJ,500-stock,500-stock,1
965,CD,JJ,"51,911,566",<UNK>,1
966,CD,JJ,51-48,<UNK>,1
967,CD,JJ,"517,500",<UNK>,1
968,CD,JJ,52.7,52.7,1
969,CD,JJ,"547,347,585",<UNK>,1
970,CD,JJ,"552,302",<UNK>,1
971,CD,JJ,56,56,2
972,CD,JJ,"56,000",<UNK>,1
973,CD,JJ,57,57,1
974,CD,JJ,6,6,1
975,CD,JJ,"6,320",<UNK>,1
976,CD,JJ,6.2,6.2,2
977,CD,JJ,6.23,<UNK>,1
978,CD,JJ,6.5,6.5,2
979,CD,JJ,6.7,6.7,1
980,CD,JJ,6.9,6.9,3
981,CD,JJ,60,60,2
982,CD,JJ,60.6,<UNK>,1
983,CD,JJ,62.42,<UNK>,1
984,CD,JJ,629,<UNK>,1
985,CD,JJ,65,65,1
986,CD,JJ,66,66,1
987,CD,JJ,"67,972",<UNK>,1
988,CD,JJ,67-31,<UNK>,1
989,CD,JJ,673,<UNK>,1
990,CD,JJ,68.9,<UNK>,1
991,CD,JJ,7,7,3
992,CD,JJ,"7,592,988",<UNK>,1
993,CD,JJ,7.2,<UNK>,2
994,CD,JJ,7.5,7.5,1
995,CD,JJ,7.86,<UNK>,1
996,CD,JJ,70,70,1
997,CD,JJ,71,71,1
998,CD,JJ,73,73,1
999,CD,JJ,"73,100",<UNK>,1
1000,CD,JJ,75,75,2
1001,CD,JJ,77,77,1
1002,CD,JJ,785,<UNK>,1
1003,CD,JJ,79,79,2
1004,CD,JJ,8%-10,<UNK>,1
1005,CD,JJ,"8,000","8,000",1
1006,CD,JJ,"8,500","8,500",1
1007,CD,JJ,8.4,8.4,1
1008,CD,JJ,8.5,8.5,2
1009,CD,JJ,8.7,8.7,1
1010,CD,JJ,80,<UNK>,4
1011,CD,JJ,800,800,1
1012,CD,JJ,"800,000","800,000",1
1013,CD,JJ,85,85,1
1014,CD,JJ,850,850,1
1015,CD,JJ,86,86,1
1016,CD,JJ,9.4,9.4,1
1017,CD,JJ,9.42,<UNK>,1
1018,CD,JJ,9.9,<UNK>,2
1019,CD,JJ,90,90,1
1020,CD,JJ,91,91,2
1021,CD,JJ,"923,500",<UNK>,1
1022,CD,JJ,930,<UNK>,1
1023,CD,JJ,95,95,1
1024,CD,JJ,97,97,1
1025,CD,JJ,98,98,1
1026,CD,JJ,99,99,1
1027,CD,JJ,99-cent,<UNK>,1
1028,CD,JJ,CP486,<UNK>,1
1029,CD,JJ,Eighteen,<UNK>,1
1030,CD,JJ,ONE,<UNK>,1
1031,CD,JJ,Two,Two,1
1032,CD,JJ,buy-and-hold,<UNK>,1
1033,CD,JJ,eight,eight,2
1034,CD,JJ,five,five,2
1035,CD,JJ,million,million,1
1036,CD,JJ,nine,nine,1
1037,CD,JJ,seven,seven,2
1038,CD,JJ,six,six,1
1039,CD,JJ,thirty,thirty,1
1040,CD,JJ,thousand,thousand,1
1041,CD,JJ,three,three,2
1042,CD,JJ,two,two,7
1043,CD,JJR,1965,1965,1
1044,CD,JJS,1988,1988,1
1045,CD,MD,1983-1987,<UNK>,1
1046,CD,MD,1991-1996,<UNK>,1
1047,CD,MD,1997-2000,<UNK>,1
1048,CD,NN,'80s,'80s,1
1049,CD,NN,0.75,<UNK>,2
1050,CD,NN,"1,500","1,500",1
1051,CD,NN,1.25,1.25,1
1052,CD,NN,1.589,<UNK>,1
1053,CD,NN,10,10,2
1054,CD,NN,10.03,<UNK>,1
1055,CD,NN,10.3,10.3,1
1056,CD,NN,10.98,<UNK>,1
1057,CD,NN,100,100,2
1058,CD,NN,"100,000","100,000",1
1059,CD,NN,105,105,1
1060,CD,NN,109,109,1
1061,CD,NN,"11,775,000",<UNK>,1
1062,CD,NN,12.5,<UNK>,1
1063,CD,NN,"13,000","13,000",1
1064,CD,NN,132,132,1
1065,CD,NN,140,140,1
1066,CD,NN,"145,954",<UNK>,1
1067,CD,NN,15,15,2
1068,CD,NN,"16,500",<UNK>,1
1069,CD,NN,16.66,<UNK>,1
1070,CD,NN,1666,<UNK>,1
1071,CD,NN,17.2,17.2,1
1072,CD,NN,18.2,<UNK>,1
1073,CD,NN,"183,467",<UNK>,1
1074,CD,NN,1900,1900,1
1075,CD,NN,1906,1906,1
1076,CD,NN,1938,<UNK>,1
1077,CD,NN,1950,<UNK>,1
1078,CD,NN,1950s,1950s,1
1079,CD,NN,1956,1956,1
1080,CD,NN,1960,1960,1
1081,CD,NN,1960s,1960s,1
1082,CD,NN,1970s,1970s,1
1083,CD,NN,1971,1971,1
1084,CD,NN,1973,1973,1
1085,CD,NN,1974,1974,1
1086,CD,NN,1975,1975,1
1087,CD,NN,1980s,1980s,5
1088,CD,NN,1981,<UNK>,2
1089,CD,NN,1982-83,<UNK>,1
1090,CD,NN,1984,1984,1
1091,CD,NN,1984-85,<UNK>,1
1092,CD,NN,1986,1986,1
1093,CD,NN,1989,1989,4
1094,CD,NN,1990,1990,1
1095,CD,NN,1990-2000,<UNK>,1
1096,CD,NN,1990s,1990s,4
1097,CD,NN,1992,1992,1
1098,CD,NN,1998,1998,1
1099,CD,NN,1\/4,1\/4,1
1100,CD,NN,1\/8,1\/8,2
1101,CD,NN,2,2,1
1102,CD,NN,"2,202,000","2,202,000",1
1103,CD,NN,"2,500","2,500",1
1104,CD,NN,2.91,<UNK>,1
1105,CD,NN,2.9495,<UNK>,1
1106,CD,NN,2001,2001,1
1107,CD,NN,21,21,2
1108,CD,NN,210,210,1
1109,CD,NN,2189,<UNK>,1
1110,CD,NN,"22,000",<UNK>,1
1111,CD,NN,22.6,22.6,1
1112,CD,NN,220,220,1
1113,CD,NN,"25,000","25,000",1
1114,CD,NN,"255,923",<UNK>,1
1115,CD,NN,2642.88,<UNK>,1
1116,CD,NN,2643.65,<UNK>,1
1117,CD,NN,2665.66,<UNK>,1
1118,CD,NN,2679.72,<UNK>,1
1119,CD,NN,2683.2,<UNK>,1
1120,CD,NN,26\/32,<UNK>,1
1121,CD,NN,27,27,1
1122,CD,NN,"274,475",<UNK>,1
1123,CD,NN,29,29,1
1124,CD,NN,29\/32,<UNK>,2
1125,CD,NN,3,3,1
1126,CD,NN,"3,000","3,000",1
1127,CD,NN,"3,363,949",<UNK>,1
1128,CD,NN,3.38,<UNK>,1
1129,CD,NN,"30,000","30,000",1
1130,CD,NN,31,31,1
1131,CD,NN,34.2,34.2,1
1132,CD,NN,"35,000","35,000",1
1133,CD,NN,36,36,1
1134,CD,NN,"36,015,194",<UNK>,1
1135,CD,NN,3717.46,<UNK>,1
1136,CD,NN,386,386,1
1137,CD,NN,390-million,<UNK>,1
1138,CD,NN,392,<UNK>,1
1139,CD,NN,"396,000","396,000",1
1140,CD,NN,4.6,4.6,1
1141,CD,NN,4.74,<UNK>,1
1142,CD,NN,44,44,1
1143,CD,NN,"453,000",<UNK>,1
1144,CD,NN,486,486,1
1145,CD,NN,"5,088,774",<UNK>,1
1146,CD,NN,"5,273",<UNK>,1
1147,CD,NN,5.5,5.5,1
1148,CD,NN,50,50,1
1149,CD,NN,500,500,1
1150,CD,NN,"500,000","500,000",1
1151,CD,NN,52,52,1
1152,CD,NN,537.91,<UNK>,1
1153,CD,NN,"557,000",<UNK>,1
1154,CD,NN,"569,000",<UNK>,1
1155,CD,NN,645-293,<UNK>,1
1156,CD,NN,65,65,2
1157,CD,NN,"65,619",<UNK>,1
1158,CD,NN,"69,000",<UNK>,1
1159,CD,NN,7.5,7.5,1
1160,CD,NN,"700,000","700,000",1
1161,CD,NN,754,<UNK>,1
1162,CD,NN,785,<UNK>,1
1163,CD,NN,7\/8,7\/8,1
1164,CD,NN,8,8,2
1165,CD,NN,80,<UNK>,1
1166,CD,NN,"800,000","800,000",1
1167,CD,NN,800-462-9029,<UNK>,1
1168,CD,NN,880,880,1
1169,CD,NN,"881,969",<UNK>,1
1170,CD,NN,9,9,1
1171,CD,NN,"9,360",<UNK>,1
1172,CD,NN,90,90,1
1173,CD,NN,9000,<UNK>,3
1174,CD,NN,9\/32,9\/32,1
1175,CD,NN,One,One,2
1176,CD,NN,billion,billion,2
1177,CD,NN,eight,eight,3
1178,CD,NN,five,five,1
1179,CD,NN,four,four,2
1180,CD,NN,hundred,hundred,1
1181,CD,NN,mid-1970s,mid-1970s,1
1182,CD,NN,million,million,2
1183,CD,NN,one,one,103
1184,CD,NN,same-store,<UNK>,1
1185,CD,NN,three,three,2
1186,CD,NN,two,two,7
1187,CD,NN,zero,zero,1
1188,CD,NNP,'71,<UNK>,1
1189,CD,NNP,1,1,5
1190,CD,NNP,1,<UNK>,1
1191,CD,NNP,10,10,1
1192,CD,NNP,100,100,3
1193,CD,NNP,103,103,1
1194,CD,NNP,105,105,1
1195,CD,NNP,106,106,1
1196,CD,NNP,10:10,<UNK>,1
1197,CD,NNP,"11,429,243",<UNK>,1
1198,CD,NNP,11:59,<UNK>,1
1199,CD,NNP,12,12,1
1200,CD,NNP,128,128,1
1201,CD,NNP,12:06,<UNK>,1
1202,CD,NNP,12:07,<UNK>,1
1203,CD,NNP,12:15,<UNK>,1
1204,CD,NNP,12:38,<UNK>,1
1205,CD,NNP,12:48,<UNK>,1
1206,CD,NNP,12:54,<UNK>,1
1207,CD,NNP,130.36,<UNK>,1
1208,CD,NNP,130.46,<UNK>,1
1209,CD,NNP,131.34,<UNK>,1
1210,CD,NNP,14,14,1
1211,CD,NNP,14.3,14.3,1
1212,CD,NNP,15,15,4
1213,CD,NNP,1772.1,<UNK>,1
1214,CD,NNP,18,18,1
1215,CD,NNP,"18,000","18,000",1
1216,CD,NNP,19,19,1
1217,CD,NNP,1906,1906,3
1218,CD,NNP,1915-1923,<UNK>,1
1219,CD,NNP,1932,<UNK>,2
1220,CD,NNP,1934,1934,1
1221,CD,NNP,1950,<UNK>,1
1222,CD,NNP,1957,<UNK>,2
1223,CD,NNP,1958,<UNK>,1
1224,CD,NNP,1962,1962,1
1225,CD,NNP,1965,1965,1
1226,CD,NNP,1971,1971,1
1227,CD,NNP,1972,1972,1
1228,CD,NNP,1974,1974,1
1229,CD,NNP,1978,1978,1
1230,CD,NNP,1979,1979,1
1231,CD,NNP,1980,1980,1
1232,CD,NNP,1981,<UNK>,3
1233,CD,NNP,1982-83,<UNK>,1
1234,CD,NNP,1984,1984,1
1235,CD,NNP,1987,1987,6
1236,CD,NNP,1988,1988,3
1237,CD,NNP,1989,1989,8
1238,CD,NNP,1989-1990,<UNK>,1
1239,CD,NNP,1989-83,<UNK>,1
1240,CD,NNP,1989-84,<UNK>,1
1241,CD,NNP,1990,1990,2
1242,CD,NNP,1991,1991,1
1243,CD,NNP,19912000,<UNK>,1
1244,CD,NNP,1994,1994,1
1245,CD,NNP,1999,1999,1
1246,CD,NNP,1:11,<UNK>,1
1247,CD,NNP,1:20,<UNK>,1
1248,CD,NNP,2,2,1
1249,CD,NNP,"2,480",<UNK>,1
1250,CD,NNP,"2,940",<UNK>,1
1251,CD,NNP,20,20,4
1252,CD,NNP,20,<UNK>,1
1253,CD,NNP,2005,2005,1
1254,CD,NNP,2010,2010,1
1255,CD,NNP,2014,2014,1
1256,CD,NNP,21,21,1
1257,CD,NNP,211,<UNK>,1
1258,CD,NNP,215.42,<UNK>,1
1259,CD,NNP,2170.1,<UNK>,1
1260,CD,NNP,2176.9,<UNK>,1
1261,CD,NNP,2179.1,<UNK>,1
1262,CD,NNP,22,22,1
1263,CD,NNP,224.1,<UNK>,1
1264,CD,NNP,24,24,1
1265,CD,NNP,25,25,2
1266,CD,NNP,26,26,1
1267,CD,NNP,"263,684",<UNK>,1
1268,CD,NNP,2643.65,<UNK>,1
1269,CD,NNP,2683.2,<UNK>,2
1270,CD,NNP,2689.14,2689.14,1
1271,CD,NNP,27,27,2
1272,CD,NNP,29,29,1
1273,CD,NNP,"297,446",<UNK>,1
1274,CD,NNP,29\/32,<UNK>,1
1275,CD,NNP,3,3,2
1276,CD,NNP,3.35,3.35,1
1277,CD,NNP,30,30,3
1278,CD,NNP,31,31,5
1279,CD,NNP,320.5,<UNK>,1
1280,CD,NNP,3371.36,<UNK>,1
1281,CD,NNP,3392.49,<UNK>,1
1282,CD,NNP,3398.65,<UNK>,1
1283,CD,NNP,368,<UNK>,1
1284,CD,NNP,399,<UNK>,1
1285,CD,NNP,3:25,<UNK>,1
1286,CD,NNP,4.56,4.56,1
1287,CD,NNP,"402,000",<UNK>,1
1288,CD,NNP,"409,000",<UNK>,1
1289,CD,NNP,41.76,<UNK>,1
1290,CD,NNP,4400,<UNK>,1
1291,CD,NNP,452,<UNK>,1
1292,CD,NNP,453.05,<UNK>,1
1293,CD,NNP,463.28,<UNK>,1
1294,CD,NNP,486,486,1
1295,CD,NNP,486.74,<UNK>,1
1296,CD,NNP,4:02,<UNK>,1
1297,CD,NNP,5,5,2
1298,CD,NNP,500,500,2
1299,CD,NNP,527.39,<UNK>,1
1300,CD,NNP,5:04,<UNK>,1
1301,CD,NNP,6,6,3
1302,CD,NNP,64,64,1
1303,CD,NNP,670,670,1
1304,CD,NNP,671,<UNK>,1
1305,CD,NNP,"69,105",<UNK>,1
1306,CD,NNP,6:50,<UNK>,1
1307,CD,NNP,28-Jul,<UNK>,1
1308,CD,NNP,7,<UNK>,1
1309,CD,NNP,7.52,7.52,1
1310,CD,NNP,727,727,1
1311,CD,NNP,747,747,2
1312,CD,NNP,778,778,1
1313,CD,NNP,783,<UNK>,1
1314,CD,NNP,7:13,<UNK>,1
1315,CD,NNP,8.59,8.59,1
1316,CD,NNP,80,<UNK>,1
1317,CD,NNP,"80,000","80,000",1
1318,CD,NNP,"800,000","800,000",1
1319,CD,NNP,811,<UNK>,1
1320,CD,NNP,822,<UNK>,1
1321,CD,NNP,880,880,1
1322,CD,NNP,95.72,<UNK>,1
1323,CD,NNP,95.8,<UNK>,1
1324,CD,NNP,951,<UNK>,1
1325,CD,NNP,97,97,1
1326,CD,NNP,9:38,<UNK>,1
1327,CD,NNP,Four,Four,4
1328,CD,NNP,One,One,15
1329,CD,NNP,Three,Three,2
1330,CD,NNP,Two,Two,2
1331,CD,NNP,five,five,2
1332,CD,NNP,four,four,1
1333,CD,NNP,inflation-adjusted,inflation-adjusted,1
1334,CD,NNP,million,million,1
1335,CD,NNP,one,one,5
1336,CD,NNP,seven,seven,3
1337,CD,NNP,three,three,1
1338,CD,NNP,two,two,5
1339,CD,NNPS,1-800-453-9000,<UNK>,1
1340,CD,NNPS,29,29,1
1341,CD,NNS,'90s,'90s,1
1342,CD,NNS,0.16,0.16,1
1343,CD,NNS,0.18,<UNK>,1
1344,CD,NNS,0.23,<UNK>,1
1345,CD,NNS,0.51,<UNK>,1
1346,CD,NNS,1,1,2
1347,CD,NNS,"1,022,000",<UNK>,1
1348,CD,NNS,1,<UNK>,1
1349,CD,NNS,1.8485,<UNK>,1
1350,CD,NNS,1.97,<UNK>,1
1351,CD,NNS,11:54,<UNK>,1
1352,CD,NNS,13,13,1
1353,CD,NNS,15.64,<UNK>,1
1354,CD,NNS,1906,1906,1
1355,CD,NNS,1937,<UNK>,1
1356,CD,NNS,1958,<UNK>,1
1357,CD,NNS,1966,1966,1
1358,CD,NNS,1970s,1970s,2
1359,CD,NNS,1977,1977,1
1360,CD,NNS,1978,1978,1
1361,CD,NNS,1981,<UNK>,1
1362,CD,NNS,1985,1985,1
1363,CD,NNS,1988,1988,3
1364,CD,NNS,1989,1989,7
1365,CD,NNS,1990,1990,4
1366,CD,NNS,1990s,1990s,1
1367,CD,NNS,1991,1991,1
1368,CD,NNS,1\/4,1\/4,1
1369,CD,NNS,1\/8,1\/8,2
1370,CD,NNS,2,2,1
1371,CD,NNS,"2,850,000",<UNK>,1
1372,CD,NNS,2003\/2007,2003\/2007,1
1373,CD,NNS,"201,028",<UNK>,1
1374,CD,NNS,2012,2012,2
1375,CD,NNS,2013,2013,1
1376,CD,NNS,2643.65,<UNK>,1
1377,CD,NNS,266.66,<UNK>,1
1378,CD,NNS,282,282,1
1379,CD,NNS,3,3,1
1380,CD,NNS,30\/32,<UNK>,1
1381,CD,NNS,345-47,<UNK>,2
1382,CD,NNS,"354,600",<UNK>,1
1383,CD,NNS,3\/4,3\/4,1
1384,CD,NNS,4.92,<UNK>,1
1385,CD,NNS,400,400,1
1386,CD,NNS,505-455,<UNK>,1
1387,CD,NNS,"54,000","54,000",1
1388,CD,NNS,668,<UNK>,1
1389,CD,NNS,6\/32,6\/32,1
1390,CD,NNS,85.339,<UNK>,1
1391,CD,NNS,85.6,<UNK>,1
1392,CD,NNS,87.026,<UNK>,1
1393,CD,NNS,880,880,1
1394,CD,NNS,"971,000",<UNK>,1
1395,CD,NNS,98.481,<UNK>,1
1396,CD,NNS,One,One,1
1397,CD,NNS,Two,Two,1
1398,CD,NNS,billion,billion,3
1399,CD,NNS,nine,nine,1
1400,CD,NNS,seven,seven,1
1401,CD,NNS,three,three,1
1402,CD,POS,1,1,2
1403,CD,POS,11,11,1
1404,CD,POS,12,12,1
1405,CD,POS,13,13,1
1406,CD,POS,14,14,1
1407,CD,POS,15,15,1
1408,CD,POS,19.7,19.7,1
1409,CD,POS,2,2,2
1410,CD,POS,242,242,1
1411,CD,POS,27,27,1
1412,CD,POS,4.2,4.2,1
1413,CD,POS,4.875,4.875,2
1414,CD,POS,"5,000","5,000",1
1415,CD,POS,55,55,1
1416,CD,POS,60,60,1
1417,CD,POS,8.5,8.5,2
1418,CD,POS,9,9,7
1419,CD,POS,six,six,1
1420,CD,PRP,100,100,1
1421,CD,PRP,12,12,1
1422,CD,PRP,15,15,1
1423,CD,PRP,1974,1974,1
1424,CD,PRP,1978,1978,1
1425,CD,PRP,1984,1984,1
1426,CD,PRP,1987-88,1987-88,1
1427,CD,PRP,1991,1991,1
1428,CD,PRP,1998,1998,1
1429,CD,PRP,2005,2005,1
1430,CD,PRP,2018,2018,2
1431,CD,PRP,3\/8,3\/8,1
1432,CD,PRP,65,65,1
1433,CD,PRP,69,69,1
1434,CD,PRP,69-26,69-26,1
1435,CD,PRP,73,73,1
1436,CD,PRP,One,One,10
1437,CD,PRP,one,one,11
1438,CD,PRP,seven,seven,1
1439,CD,PRP$,0.5,0.5,1
1440,CD,PRP$,six,six,1
1441,CD,PRP$,three,three,1
1442,CD,RB,10,10,1
1443,CD,RB,16,16,1
1444,CD,RB,1992,1992,1
1445,CD,RB,1994,1994,1
1446,CD,RB,2003,2003,1
1447,CD,RB,2006,2006,1
1448,CD,RB,2009,2009,1
1449,CD,RB,30,30,1
1450,CD,RB,57,57,1
1451,CD,RB,6\/32,6\/32,1
1452,CD,RB,7\/8,7\/8,1
1453,CD,RB,eight,eight,1
1454,CD,RB,four,four,1
1455,CD,RB,three,three,1
1456,CD,RBS,2,2,1
1457,CD,RBS,two,two,1
1458,CD,RP,9.2,9.2,1
1459,CD,TO,0.8,0.8,1
1460,CD,TO,"1,700","1,700",1
1461,CD,TO,101,101,1
1462,CD,TO,24,24,1
1463,CD,TO,266,266,1
1464,CD,TO,3.5,3.5,1
1465,CD,TO,30,30,1
1466,CD,TO,300,300,1
1467,CD,TO,35,35,1
1468,CD,TO,39.55,39.55,1
1469,CD,TO,"40,000","40,000",1
1470,CD,TO,99,99,1
1471,CD,TO,four,four,1
1472,CD,TO,hundred,hundred,1
1473,CD,TO,seven,seven,2
1474,CD,VB,0.05,0.05,1
1475,CD,VB,"1,200","1,200",1
1476,CD,VB,"1,425,035",<UNK>,1
1477,CD,VB,"1,695,000",<UNK>,1
1478,CD,VB,"1,809,300",<UNK>,1
1479,CD,VB,"1,980",<UNK>,1
1480,CD,VB,1.5,1.5,1
1481,CD,VB,1.847,1.847,1
1482,CD,VB,10,10,2
1483,CD,VB,10.37,10.37,1
1484,CD,VB,12,12,1
1485,CD,VB,12.1,<UNK>,1
1486,CD,VB,1247.87,<UNK>,1
1487,CD,VB,14.27,<UNK>,1
1488,CD,VB,"141,903",<UNK>,1
1489,CD,VB,15.02,<UNK>,1
1490,CD,VB,15.75,<UNK>,1
1491,CD,VB,16,16,1
1492,CD,VB,"166,900,000",<UNK>,1
1493,CD,VB,18,18,1
1494,CD,VB,1948,1948,1
1495,CD,VB,198.1,<UNK>,1
1496,CD,VB,1990,1990,1
1497,CD,VB,1998,1998,1
1498,CD,VB,1:00,<UNK>,1
1499,CD,VB,2,2,1
1500,CD,VB,"2,204.62",<UNK>,1
1501,CD,VB,2.6,2.6,1
1502,CD,VB,"211,666",<UNK>,1
1503,CD,VB,"215,845",<UNK>,1
1504,CD,VB,26.48,<UNK>,1
1505,CD,VB,266.2,<UNK>,1
1506,CD,VB,271,<UNK>,1
1507,CD,VB,29,29,1
1508,CD,VB,3.23,3.23,1
1509,CD,VB,3.36,3.36,1
1510,CD,VB,33,33,1
1511,CD,VB,"34,000",<UNK>,1
1512,CD,VB,347.13,<UNK>,1
1513,CD,VB,35,35,1
1514,CD,VB,378.07,<UNK>,1
1515,CD,VB,38.8,<UNK>,1
1516,CD,VB,382.81,<UNK>,1
1517,CD,VB,4,4,1
1518,CD,VB,4.5,4.5,1
1519,CD,VB,45,45,2
1520,CD,VB,455.29,<UNK>,1
1521,CD,VB,458.52,<UNK>,1
1522,CD,VB,500,500,1
1523,CD,VB,54.58,<UNK>,1
1524,CD,VB,576,576,1
1525,CD,VB,"666,666",<UNK>,1
1526,CD,VB,7.56,<UNK>,1
1527,CD,VB,7.57,<UNK>,1
1528,CD,VB,"75,000","75,000",1
1529,CD,VB,761.38,<UNK>,1
1530,CD,VB,"8,524",<UNK>,1
1531,CD,VB,8.7,8.7,1
1532,CD,VB,87.5,87.5,1
1533,CD,VB,"9,023",<UNK>,1
1534,CD,VB,99.9,<UNK>,1
1535,CD,VB,9:53,<UNK>,1
1536,CD,VB,four,four,1
1537,CD,VB,one,one,3
1538,CD,VB,seven,seven,1
1539,CD,VB,six,six,1
1540,CD,VB,thousand,thousand,1
1541,CD,VB,three,three,1
1542,CD,VB,two,two,1
1543,CD,VBD,102.5,<UNK>,1
1544,CD,VBD,11,11,1
1545,CD,VBD,12,12,1
1546,CD,VBD,14,14,2
1547,CD,VBD,147.6,<UNK>,1
1548,CD,VBD,15,15,2
1549,CD,VBD,1988,1988,1
1550,CD,VBD,48,48,1
1551,CD,VBD,500,500,1
1552,CD,VBD,65,65,1
1553,CD,VBD,four,four,1
1554,CD,VBG,"1,271",<UNK>,1
1555,CD,VBG,1.2,1.2,1
1556,CD,VBG,"162,190",<UNK>,1
1557,CD,VBG,19.7,19.7,1
1558,CD,VBG,1986,1986,1
1559,CD,VBG,"2,205,000","2,205,000",1
1560,CD,VBG,2233.9,<UNK>,1
1561,CD,VBG,"334,000",<UNK>,1
1562,CD,VBG,572,572,1
1563,CD,VBG,80,<UNK>,1
1564,CD,VBG,95.75,<UNK>,1
1565,CD,VBG,eight,eight,1
1566,CD,VBG,five,five,1
1567,CD,VBN,0.03,0.03,1
1568,CD,VBN,0.24,0.24,1
1569,CD,VBN,1.72,<UNK>,1
1570,CD,VBN,10.01,<UNK>,1
1571,CD,VBN,"11,000","11,000",1
1572,CD,VBN,13,13,1
1573,CD,VBN,"143,178",<UNK>,1
1574,CD,VBN,15,15,1
1575,CD,VBN,"15,000","15,000",1
1576,CD,VBN,17,17,1
1577,CD,VBN,"18,000","18,000",1
1578,CD,VBN,18.11,<UNK>,1
1579,CD,VBN,180.9,<UNK>,1
1580,CD,VBN,19,19,1
1581,CD,VBN,1990,1990,2
1582,CD,VBN,1\/8,1\/8,1
1583,CD,VBN,"2,000","2,000",1
1584,CD,VBN,20,20,1
1585,CD,VBN,22.78,<UNK>,1
1586,CD,VBN,24,24,1
1587,CD,VBN,25,25,1
1588,CD,VBN,250,250,1
1589,CD,VBN,266.66,<UNK>,1
1590,CD,VBN,2\/32,2\/32,1
1591,CD,VBN,"3,000","3,000",1
1592,CD,VBN,"300,000","300,000",1
1593,CD,VBN,"315,000",<UNK>,1
1594,CD,VBN,39.55,39.55,1
1595,CD,VBN,3:25,<UNK>,1
1596,CD,VBN,3\/8,3\/8,1
1597,CD,VBN,"4,930",<UNK>,1
1598,CD,VBN,4.31,<UNK>,1
1599,CD,VBN,40,40,1
1600,CD,VBN,5,<UNK>,1
1601,CD,VBN,5.04,<UNK>,1
1602,CD,VBN,5.37,<UNK>,1
1603,CD,VBN,"55,000","55,000",1
1604,CD,VBN,5\/100,<UNK>,1
1605,CD,VBN,"6,727,042",<UNK>,1
1606,CD,VBN,6.1,6.1,1
1607,CD,VBN,6.4,6.4,1
1608,CD,VBN,6.9,6.9,4
1609,CD,VBN,60,60,1
1610,CD,VBN,8.17,8.17,1
1611,CD,VBN,80,<UNK>,1
1612,CD,VBN,80%-owned,80%-owned,1
1613,CD,VBN,four,four,3
1614,CD,VBN,million,million,1
1615,CD,VBN,nine,nine,1
1616,CD,VBN,one,one,3
1617,CD,VBN,six,six,2
1618,CD,VBN,three,three,1
1619,CD,VBN,two,two,2
1620,CD,VBP,"1,500","1,500",1
1621,CD,VBP,40,40,1
1622,CD,VBP,five,five,1
1623,CD,VBP,four,four,1
1624,CD,VBZ,100,100,1
1625,CD,VBZ,"16,000","16,000",1
1626,CD,VBZ,18,18,1
1627,CD,VBZ,2,2,1
1628,CD,VBZ,"2,472",<UNK>,1
1629,CD,VBZ,24,24,1
1630,CD,VBZ,3,3,1
1631,CD,VBZ,one,one,1
1632,CD,VBZ,three,three,1
